,cefi_A,q_A,delta_J_liu,q_liu,cefi_svd,q_svd,cefi_B,q_B,subspace_dist,objective_gap
2007-08-10,0.4106366606824479,1,0.00886402231980396,16,0.43558524723373193,1,0.07569704721668216,2,1.310483527928946,0.024948586551284013
2007-08-24,0.3795427014237249,1,0.008495751538589197,9,0.4248841996451307,1,0.05723942176081992,9,1.296195088835418,0.04534149822140576
2007-09-10,0.3917863416300399,1,0.03563823022966184,4,0.4222575971223028,1,0.18272211380017253,4,1.3543298669867831,0.030471255492262928
2007-09-24,0.34792931741510247,1,0.007022275638358777,10,0.4193574641168753,1,0.03573904975109532,3,1.3758592260937572,0.07142814670177283
2007-10-08,0.22259815297775307,6,0.02985260631123135,6,0.43224474510866073,1,0.08293744869604533,6,2.780085213428714,0.0631729322585011
2007-10-22,0.3005527195939086,1,0.017953225905820963,14,0.4172322709823276,1,0.05018541689807904,6,1.4129106892676155,0.11667955138841901
2007-11-05,0.24795195035920775,1,0.005397255108600452,12,0.40165467423778256,1,0.05343200172847473,10,1.3908736817600662,0.1537027238785748
2007-11-19,0.4034923984597115,1,0.0068921060066795825,14,0.39620460544749625,1,0.05147552957117338,8,1.3719321489294205,0.007287793012215271
2007-12-04,0.4037241260196475,1,0.008299653726828615,20,0.3906063928960618,1,0.08024337543988705,6,1.347022162509318,0.013117733123585718
2007-12-18,0.4529615396178202,1,0.021809848643250807,6,0.4255617359048679,1,0.08928893851887873,6,1.3348102791831575,0.02739980371295231
2008-01-03,0.49045160466679444,1,0.009437816933678844,17,0.4266791103160821,1,0.06868011558075943,4,1.3140013838979672,0.06377249435071236
2008-01-17,0.30257370730475613,1,0.02049914688584928,10,0.418219583929967,1,0.08758975654831438,6,1.3877964565705598,0.11564587662521086
2008-02-01,0.4082969291687,2,0.03693101915968791,2,0.491756596749899,1,0.2873601085494264,2,1.7674884479820008,0.021911722536339995
2008-02-15,0.21675430582866773,6,0.015352724792167816,6,0.47319889920030966,1,0.08241633688831371,6,2.739056871982451,0.07095478880459416
2008-03-03,0.21119574648308673,5,0.014365313630227167,11,0.4442834535851494,1,0.09289754745077858,5,2.5710435505719476,0.09784501583007396
2008-03-17,0.35771586318063675,3,0.01768134606117619,7,0.4541553390782428,1,0.21446059554963523,3,2.097351440466925,0.050746958060158165
2008-04-01,0.27762381581832263,2,0.04857312456382393,10,0.439716178077143,1,0.12909886331982748,4,1.8735687570857538,0.16072569045396345
2008-04-15,0.4099648846500296,2,0.034288382921679045,2,0.45240626071711587,1,0.14942480826189813,5,1.7269156131916417,0.02362782410690395
2008-04-29,0.2895062256454213,2,0.01551144271289187,15,0.4243560372010675,1,0.09635300154465662,5,1.934601518027049,0.12336639529070337
2008-05-13,0.24017630350692104,2,0.01564722478246805,15,0.41493325577559365,1,0.07270505177869208,8,1.9508312060320605,0.1660956896420468
2008-05-28,0.24259069691980908,2,0.021168749168373274,9,0.4163055974305344,1,0.10552327963249061,9,1.953555796145317,0.15204109590758483
2008-06-11,0.26431312017399144,2,0.02664354352042969,6,0.41872349376715656,1,0.14979645940905748,6,1.9421220961874976,0.1329992393816528
2008-06-25,0.2601170013832787,2,0.01729801894771066,6,0.42806149533915294,1,0.1139674605253605,6,1.852641076823897,0.13818700606164375
2008-07-10,0.3264241144323532,2,0.013153066005280573,9,0.41505195187437827,1,0.09893704683529672,9,1.9048015014990072,0.06643241875499573
2008-07-24,0.2955583020865864,2,0.017710195175016763,8,0.4600637016923096,1,0.089280873916218,8,1.923113726164206,0.14552932193538937
2008-08-07,0.33647097640438217,2,0.009805104316359031,16,0.473844339058891,1,0.07773426319282764,6,1.9230050490796067,0.11110746436470453
2008-08-21,0.33111154119474884,1,0.02777880108422348,13,0.46897108929554243,1,0.11799621553757242,6,1.3316697886313311,0.1378595481007936
2008-09-05,0.38077199264987915,1,0.017860742944932978,13,0.4605898433917295,1,0.10949794478024238,4,1.3033099599984517,0.07981785074185033
2008-09-19,0.4672708685756019,1,0.01724318482961615,9,0.4770712048403519,1,0.10714940915505311,4,1.339867513937878,0.00980033626475002
2008-10-03,0.4891960179816403,1,0.06388844597640045,7,0.5277406852687568,1,0.15944697497091476,6,1.4053502279936112,0.03854466728711653
2008-10-17,0.7373816162942338,1,0.09116719560006598,8,0.531813535458064,1,0.22733259021871294,8,1.4090522011565243,0.20556808083616984
2008-10-31,0.8195030913220788,1,0.1027817975205979,6,0.6165370439310773,1,0.19447565482338597,7,1.3753627854305688,0.20296604739100144
2008-11-14,0.8994024468343376,1,0.11664648462083904,2,0.6594432795332494,1,0.22346807802332902,2,1.3868728336693597,0.23995916730108813
2008-12-01,0.924175418916219,1,0.13372834477523515,7,0.6567479734319499,1,0.2925226710747059,7,1.3867638750275546,0.2674274454842691
2008-12-15,0.9606826111144224,1,0.14970458980162282,5,0.724968807503533,1,0.3316127704894278,5,1.3965013558124462,0.23571380361088945
2008-12-30,0.9322346877748942,1,0.1568060870760169,5,0.7079520540979989,1,0.3855067242643037,5,1.3948359764669656,0.22428263367689527
2009-01-14,0.9494063931979851,1,0.16953252418060671,5,0.7188837947841344,1,0.43157441599424506,3,1.404892148300494,0.2305225984138507
2009-01-29,0.8898601289423255,1,0.16342210441109278,6,0.7159775761138085,1,0.2507334755046198,6,1.3928018359592844,0.17388255282851695
2009-02-12,0.8958890085153044,1,0.16419626812944887,6,0.7368282470429073,1,0.26434239454101466,6,1.3859694303770538,0.15906076147239712
2009-02-27,0.9125883139120625,1,0.15694813813592795,5,0.7071264125930324,1,0.2579526858369882,9,1.3794331000214215,0.20546190131903008
2009-03-13,0.7536083890782725,1,0.1079560848207754,7,0.6390165515028259,1,0.3134075691354438,3,1.344902349782268,0.11459183757544666
2009-03-27,0.7079546757479886,1,0.12263232130845175,3,0.6217186773855387,1,0.38235727011028353,3,1.3064535573942255,0.08623599836245
2009-04-13,0.709644508771275,2,0.14618001567814942,3,0.6114615081312885,1,0.4054431180135055,4,1.841761199079966,0.11775771173153449
2009-04-27,0.790888472583819,2,0.1263216540110026,2,0.644829846690252,1,0.22407084423167573,2,1.8151852245083966,0.20356067673016454
2009-05-11,0.7154096700021888,1,0.14238495260953438,6,0.6726577973294432,1,0.21580470707891425,6,1.2518195330396098,0.042751872672745606
2009-05-26,0.7038809365062312,1,0.12807377767500694,7,0.6947791176540243,1,0.245869840675901,7,1.2900880051471122,0.009101818852206844
2009-06-09,0.7163167192696391,1,0.11874535180887008,9,0.6914142846498053,1,0.24115986104949005,6,1.275836587889981,0.02490243461983388
2009-06-23,0.7160316390913997,1,0.10513447147170374,7,0.6947779284833642,1,0.3020768093168302,3,1.2737992789966115,0.021253710608035492
2009-07-08,0.6828326955908204,1,0.12523573806316568,3,0.6793669561848787,1,0.30880153730053944,3,1.2857952667190893,0.003465739405941637
2009-07-22,0.6695183771551243,1,0.10830168272236301,7,0.686287765564981,1,0.2293830864147246,7,1.2918458496619085,0.016769388409856645
2009-08-05,0.6826792403958873,1,0.12403478276258167,3,0.6909095136938073,1,0.2613776922891189,4,1.2538297695214908,0.008230273297919921
2009-08-19,0.6686187919675702,1,0.09095635998396628,5,0.690032929716173,1,0.1959580773944476,7,1.26580408513013,0.02141413774860279
2009-09-02,0.670903858567905,1,0.09076936875349223,5,0.6752364626209624,1,0.20294157914225913,5,1.2639911943472972,0.004332604053057354
2009-09-17,0.6626791933333924,1,0.07934908264497842,5,0.6676370006231491,1,0.21467343126133293,4,1.2752424355123193,0.004957807289756699
2009-10-01,0.6533108622907484,1,0.09671448310545039,6,0.6547250618544176,1,0.2285254273270057,6,1.2850208299465917,0.0014141995636691718
2009-10-15,0.6528629559041313,1,0.11125360556329367,5,0.6531018445977277,1,0.3113170472006933,4,1.266551069805763,0.00023888869359633969
2009-10-29,0.6679500235925511,1,0.09732753999754196,5,0.6347770143723308,1,0.25291489172029213,5,1.271441346641335,0.03317300922022026
2009-11-12,0.7104267807186998,3,0.15343327984744154,3,0.6332308632010184,1,0.3486774354666444,3,2.0700631257684092,0.17370928415790432
2009-11-27,0.6630689251345696,1,0.08760938485441044,11,0.647878400391215,1,0.21299823106355764,4,1.2985774955742806,0.015190524743354583
2009-12-11,0.6703072530334431,1,0.10067471342865025,8,0.6397512613994556,1,0.240989960417901,5,1.2943339439425867,0.030555991633987478
2009-12-28,0.6735921268202305,1,0.09826102046842639,9,0.6499083165340267,1,0.2648940339885793,4,1.2992530912420832,0.02368381028620381
2010-01-12,0.8425660596042643,2,0.17741471486257515,2,0.6553688698836486,1,0.3319441733338903,2,1.6132126127479824,0.2524572226779058
2010-01-27,0.6633577197885867,1,0.09500392752484127,9,0.6584906265430154,1,0.2795092354193121,3,1.2606373569797495,0.00486709324557133
2010-02-10,0.6427235450809243,1,0.07916983154433271,5,0.6558742260389494,1,0.22353247367334694,4,1.2543719365562553,0.013150680958025074
2010-02-25,0.6409583608639322,1,0.12590238139096654,4,0.6715571835633201,1,0.3071572094229002,5,1.2745674167961396,0.03059882269938785
2010-03-11,0.6628075669872137,1,0.11267582701496154,5,0.6714013441476784,1,0.24330614341814438,5,1.3027287582576166,0.008593777160464722
2010-03-25,0.6651949567555426,1,0.10423770665669574,7,0.6622677676477664,1,0.21373837436556448,6,1.2801558236789035,0.002927189107776229
2010-04-09,0.657052228546867,1,0.0899036802340003,6,0.675990407526811,1,0.2334654119669307,4,1.2728862483147452,0.018938178979944098
2010-04-23,0.653322581502064,1,0.13544052068886958,8,0.6494500215630665,1,0.2899781061346121,5,1.2767149703134748,0.0038725599389974885
2010-05-07,0.6641780821646723,2,0.11259975108460218,7,0.6514435643469834,1,0.2224197010308539,7,1.7155613242006482,0.06801725606403419
2010-05-21,0.6991637397439789,2,0.11977555227737607,10,0.6526520421772875,1,0.26718718840038097,4,1.7363688769897763,0.09510612491805404
2010-06-07,0.6877942359612554,3,0.12984951779615322,9,0.653746841976765,1,0.43735203204687073,3,2.076253387600579,0.12512100470412502
2010-06-21,0.6565067098081361,1,0.09291360585284253,9,0.621547506146509,1,0.20155854525461941,9,1.32797823153603,0.03495920366162708
2010-07-06,0.647539314245696,1,0.10183950210143239,8,0.6140389977754552,1,0.20038811854120342,5,1.2532468439981885,0.033500316470240765
2010-07-20,0.6895694572561859,1,0.13276503362420367,9,0.6114165097939357,1,0.24250787750460234,8,1.2163857372780438,0.07815294746225021
2010-08-03,0.6894891935971341,1,0.11552137311005278,8,0.5993157083489571,1,0.21760208679231913,10,1.4080949495839503,0.09017348524817703
2010-08-17,0.6822605218445615,1,0.12469376926397241,7,0.5910170302962097,1,0.3052943795408529,6,1.353247996462656,0.09124349154835187
2010-08-31,0.7235375616295537,2,0.1483304406346307,6,0.6324775034292522,1,0.30744795256771484,5,1.6807006460549965,0.11740726691552983
2010-09-15,0.743901541325795,1,0.12629651785038026,3,0.6257939069885041,1,0.3841471709490888,3,1.4107025551622874,0.11810763433729088
2010-09-29,0.7801059159579165,1,0.14120547288431057,7,0.6432932027167804,1,0.33017223006814883,3,1.4004584340222543,0.13681271324113609
2010-10-13,0.6376198891883875,1,0.11077312071868217,6,0.6191178534866535,1,0.29868039440093813,4,1.413913507982152,0.018502035701734032
2010-10-27,0.6485394359044254,3,0.09406899101767274,7,0.6685906362740277,1,0.26490588490112915,3,2.2032303214029674,0.10076320819217077
2010-11-10,0.6286599108936024,1,0.12037967096698998,8,0.6216355723580527,1,0.25605988911550476,6,1.4087459395677824,0.0070243385355497345
2010-11-24,0.5980265269224074,1,0.081590973427627,6,0.5626909957724331,1,0.1487606885426141,8,1.3493851761551832,0.03533553114997434
2010-12-09,0.6986670588987656,2,0.13075122327072025,5,0.6426684903779407,1,0.24518310762155782,5,1.7744747417538989,0.11205255014904969
2010-12-23,0.679739865061905,1,0.08145792508581368,3,0.5847927389303693,1,0.17321675413372375,7,1.4029022289427042,0.09494712613153566
2011-01-07,0.7172206819926596,2,0.0751171740440354,2,0.5481565684860878,1,0.22007513718032576,6,1.7820036570770217,0.19453972550344045
2011-01-24,0.6527697414742759,1,0.07082582577799493,7,0.5357163517357211,1,0.19680280227288033,4,1.3861472217221755,0.11705338973855484
2011-02-07,0.6559239127725476,1,0.07925208939608025,5,0.5712345476667854,1,0.18265100877065515,5,1.3657543043712344,0.0846893651057622
2011-02-22,0.5826319663188375,1,0.0877693529784557,7,0.5670730711031188,1,0.28759097800844347,2,1.4142128606937914,0.015558895215718738
2011-03-08,0.60855012005701,1,0.06141930878790283,3,0.4781634113166725,1,0.1974915644284555,6,1.4091423104211618,0.13038670874033753
2011-03-22,0.5467113663012277,1,0.04009042220949577,8,0.5071168383959108,1,0.17591162890931808,5,1.399850991785964,0.03959452790531692
2011-04-05,0.5197551121413929,1,0.06101215119951384,9,0.47077187622382166,1,0.22271805072521575,4,1.413945941378255,0.048983235917571255
2011-04-19,0.4719397263721762,1,0.03575332327420794,14,0.4074742554739952,1,0.1527865877492142,3,1.3866289265339322,0.064465470898181
2011-05-04,0.5563917545051142,1,0.031748385376698246,9,0.45065916656472016,1,0.14544413704878387,6,1.4117776494848342,0.10573258794039408
2011-05-18,0.5724603810311224,1,0.03378856271260486,8,0.4471017031705978,1,0.16364336870008925,2,1.4137354931395527,0.12535867786052463
2011-06-02,0.5842162251024288,1,0.017710905273439603,16,0.4151606339669206,1,0.13904447722417607,6,1.4036700072570665,0.16905559113550817
2011-06-16,0.5574309886901463,1,0.027685932683748554,4,0.3992595166591998,1,0.27968133101601544,4,1.412768422308339,0.1581714720309465
2011-06-30,0.5404129372818762,1,0.03799614274099147,9,0.43519401646786454,1,0.21161931376725823,5,1.4140758217913703,0.10521892081401168
2011-07-15,0.5421928748129979,1,0.034275721691793104,12,0.4591659281174774,1,0.16155598154416023,4,1.3031435386133143,0.08302694669552052
2011-07-29,0.5652581716936655,1,0.03936350115796203,8,0.4666825799867135,1,0.19822916860768824,4,1.2981561566447988,0.09857559170695207
2011-08-12,0.5217819199252421,1,0.06454182874723141,8,0.5362683055659236,1,0.19021052959725374,7,1.3875012667285838,0.014486385640681498
2011-08-26,0.5126504780720407,1,0.06170967671292396,3,0.5563834095474862,1,0.25602322886253137,3,1.4109894431940522,0.04373293147544555
2011-09-12,0.5802435567417128,1,0.04301101648665154,7,0.6445587331136604,1,0.13940234280814917,7,1.3976306141152859,0.06431517637194761
2011-09-26,0.5330094697954187,1,0.05737506338945078,5,0.6561017357707231,1,0.31178872099272414,3,1.4055146090996236,0.12309226597530432
2011-10-10,0.5562658675589336,1,0.05140898924316539,12,0.6183166691887683,1,0.27332492085533094,3,1.4140274872281762,0.06205080162983467
2011-10-24,0.547011746963665,3,0.07260125157630531,8,0.5966690421896741,1,0.4049407193302633,3,2.1719227805692873,0.05098265870117735
2011-11-07,0.5415745674201279,1,0.04576547269346751,12,0.5395143557862935,1,0.20485343006295412,5,1.3556444218985197,0.002060211633834408
2011-11-21,0.5657442059344918,1,0.059960213355023745,4,0.5325024510281708,1,0.2834383485235591,4,1.3602580097783943,0.033241754906320975
2011-12-06,0.6457090484065138,1,0.05480008598844949,12,0.5571807027944938,1,0.22936154757428803,6,1.4022349304683077,0.08852834561201994
2011-12-20,0.622963070914575,1,0.08618871858180008,6,0.54635425725535,1,0.2687666372499418,6,1.4088464844639423,0.076608813659225
2012-01-05,0.6454392711811255,1,0.10327204160902237,6,0.5663187472299239,1,0.30480775263337334,6,1.3425342991276796,0.07912052395120162
2012-01-20,0.65994986059535,1,0.0772934611983829,6,0.5366068782376623,1,0.29707902288978283,3,1.3983958887963508,0.1233429823576877
2012-02-03,0.6283813129790564,1,0.0710366889605766,9,0.5367687879890257,1,0.2500120092467227,5,1.3973607947826314,0.0916125249900307
2012-02-17,0.6065805369528563,1,0.06992322474537443,6,0.5535482137026558,1,0.308159399660646,2,1.4056584195796389,0.053032323250200464
2012-03-05,0.5927182032633008,3,0.07186643090841396,5,0.560003691679964,1,0.23122519274017075,5,2.2478955929420557,0.1045635989799546
2012-03-19,0.6251749325754177,1,0.07239764447369681,6,0.5373434700242166,1,0.2504519540888065,6,1.4135823026511125,0.08783146255120111
2012-04-02,0.6084304597449499,1,0.07990955078157427,10,0.5227829145708109,1,0.23408606394297152,5,1.4128397487679936,0.08564754517413897
2012-04-17,0.6631088096282518,1,0.07532018357599626,10,0.5274587950234318,1,0.2716183489329359,4,1.3993539244755053,0.13565001460481996
2012-05-01,0.7046672508027514,1,0.06813638669844468,10,0.5296161494320026,1,0.2584576641139417,6,1.4103689814884512,0.17505110137074875
2012-05-15,0.6788886668992913,1,0.08432174034426235,4,0.5178495708331126,1,0.2955363623731117,5,1.4140804074017093,0.16103909606617872
2012-05-30,0.6323325861903685,1,0.08582996695744222,7,0.545061457105721,1,0.20143327360441599,7,1.414178477360468,0.08727112908464751
2012-06-13,0.6451475156574604,3,0.1050506406311128,3,0.5346191451822964,1,0.44102324183799957,3,2.0645554939819406,0.16784416157741155
2012-06-27,0.6519524878713893,1,0.10124581477960237,9,0.5382596473387968,1,0.2769086727999337,5,1.412377167098596,0.11369284053259243
2012-07-12,0.679012342111427,1,0.06462577000028813,10,0.5398285400260721,1,0.2211155431008801,4,1.406708488409763,0.13918380208535497
2012-07-26,0.703793440844988,1,0.12427469206195277,5,0.5488115064036033,1,0.3378618152443784,5,1.4139560854355262,0.15498193444138464
2012-08-09,0.7368925893594382,1,0.0873329733816125,6,0.520938819003572,1,0.15749926409915002,9,1.4051638559521706,0.21595377035586627
2012-08-23,0.6978214674743016,1,0.11034163615242706,3,0.5352907426563563,1,0.4113577970307113,3,1.398175928919191,0.16253072481794528
2012-09-07,0.6966243206148082,1,0.08004005967961556,9,0.5817140208513728,1,0.24505982382718963,3,1.4129838464115083,0.11491029976343536
2012-09-21,0.7381619426401248,2,0.09792371351179255,6,0.5874298531180963,1,0.26042481588685834,6,1.7508032696469087,0.18389301940256775
2012-10-05,0.6985269853570999,1,0.09483370428252821,9,0.5676658044190309,1,0.24014039869253712,6,1.413032296993997,0.13086118093806898
2012-10-19,0.6500072582168265,1,0.05827257874899619,11,0.5734425761084851,1,0.3284458913309024,3,1.4090780784544288,0.07656468210834133
2012-11-06,0.6166998663681099,1,0.09023689548239763,6,0.5749468207514096,1,0.26028827484273187,5,1.4119184938071154,0.041753045616700346
2012-11-20,0.5189200519013544,1,0.08916265607278456,6,0.6369457049598649,1,0.22348517757411956,5,1.4081682940196092,0.11802565305851054
2012-12-05,0.5830610087771848,3,0.11326486234514499,7,0.6388445277002884,1,0.2885403463724403,4,2.218515733182944,0.05570438658607468
2012-12-19,0.54593977443403,2,0.08509467628072584,9,0.6375022056830153,1,0.2373384781118038,2,1.8610712420456355,0.02272421535267566
2013-01-04,0.5939091440264848,4,0.1081151437864162,4,0.6364991960737068,1,0.32619566829812513,4,2.3787560676457513,0.11549013999375934
2013-01-18,0.49317292568759036,1,0.0757827732452884,8,0.6386355559406491,1,0.19362549370147863,5,1.4141989460121753,0.14546263025305878
2013-02-04,0.6046639842282042,3,0.09744240439014792,8,0.6357491124008063,1,0.24809514982447936,5,2.215550047679371,0.07664796943286278
2013-02-19,0.48593746964991513,5,0.07403675176704491,5,0.5810695075045827,1,0.21213781770425466,5,2.55250107229648,0.0515816218191556
2013-03-05,0.4906335113444532,1,0.06773015880556438,5,0.5998781550834269,1,0.19614006644142964,5,1.399526638368126,0.10924464373897369
2013-03-19,0.49263965378166286,1,0.07904389596121753,5,0.6013028094792473,1,0.3097370951633327,5,1.401123065310326,0.10866315569758445
2013-04-03,0.527801053270522,3,0.08862063609377074,7,0.598755691845566,1,0.27632958835776555,3,2.1737630422821557,0.004315221718867113
2013-04-17,0.5664288522689553,3,0.0946085175278375,7,0.6160377064958779,1,0.2442985533514246,3,2.101034284922138,0.030725719973664578
2013-05-01,0.5283666582943717,2,0.07153566813820125,8,0.5927709414678314,1,0.2654674929648584,4,1.8467046800919755,0.008224197203900996
2013-05-15,0.5781383456745293,2,0.07760743792867131,4,0.6071115974260713,1,0.31832280742115393,4,1.8864697920089741,0.020867442853703788
2013-05-30,0.5906159150096622,2,0.08177719041904974,6,0.5891973896460668,1,0.17368686808947484,6,1.8203069061164627,0.03292849067576942
2013-06-13,0.5787496619272632,2,0.10585843658387822,5,0.5938462296537972,1,0.2856887980851928,5,1.8125611714381318,0.021612558931597414
2013-06-27,0.5498099961854146,2,0.0844103745911956,6,0.5812179119225347,1,0.2221334128174464,6,1.8059347866531987,0.0007240466370034282
2013-07-12,0.5591935676203734,2,0.11536347899050084,5,0.5836970654364084,1,0.32565070904587423,5,1.8274123966488014,0.008405496583535288
2013-07-26,0.5404897488875438,2,0.07375457900960833,6,0.6014686594465859,1,0.1943533408606754,5,1.8385930381061637,0.02796124480276696
2013-08-09,0.39840598563742535,3,0.051695049155024514,5,0.5493976853045042,1,0.216647756047741,5,2.2857646493452988,0.08674202632717987
2013-08-23,0.41413287393215387,3,0.0458995755532203,11,0.5543918557875426,1,0.17864278636597625,5,2.306083154593794,0.056585008668162684
2013-09-09,0.40757992216499717,1,0.04022113421287529,6,0.5346077599985002,1,0.1827232506215318,4,1.4130639099515507,0.12702783783350302
2013-09-23,0.4613389879038443,1,0.049083220529845595,6,0.511851108734412,1,0.16125106217606988,4,1.404384150298472,0.050512120830567664
2013-10-07,0.5033247567765983,1,0.029439044240641643,6,0.48200187419981944,1,0.10746754645285889,6,1.3919706481278291,0.021322882576778834
2013-10-21,0.405941362005628,1,0.02589029548438518,9,0.47296809849127414,1,0.09468121815961003,8,1.3927747569828017,0.06702673648564611
2013-11-04,0.3127847763538152,1,0.027816163048009185,10,0.4596181103501741,1,0.07997837571421479,11,1.4060693444033028,0.1468333339963589
2013-11-18,0.30183262105730313,1,0.017477373004703395,7,0.4107918766592291,1,0.0815935638202917,12,1.412513949894295,0.10895925560192599
2013-12-03,0.3039536784932095,4,0.020568632541295845,8,0.39451525580228775,1,0.08099886249326316,8,2.4333437574127035,0.022374210988241883
2013-12-17,0.32986176981640747,3,0.050851319454411736,5,0.42102329021158813,1,0.15618506404723156,3,2.2299179567822005,0.022055466395194068
2014-01-02,0.2654235290137063,3,0.02713155907873993,8,0.42098026219557816,1,0.06381797994559718,8,2.2764164229625248,0.10948793066460077
2014-01-16,0.24211614597312503,2,0.005613661014604171,14,0.39606855558718124,1,0.06672098392519524,6,1.913852181814084,0.1477697750902014
2014-01-31,0.2681110070918422,2,0.02315949620516569,9,0.4169006326656418,1,0.09484782011950271,2,1.9331587302152893,0.1300818921007707
2014-02-14,0.23304501225272445,5,0.015497519819591965,12,0.41851203531025705,1,0.06456186072654524,5,2.5678929226424487,0.06615928681139527
2014-03-03,0.2011736190437333,2,0.024396623511413335,9,0.41720207179860613,1,0.09249601146376513,7,1.9267868784125641,0.18132490992917552
2014-03-17,0.2337830274754432,2,0.01272504423874024,17,0.41449517078056664,1,0.05428523031490193,10,1.9203574259139922,0.15001290578037454
2014-03-31,0.23837674758659233,2,0.007970436088177935,11,0.41047859726594593,1,0.04909975741696085,11,1.873722178543612,0.14125278323526536
2014-04-14,0.19438079440829395,2,0.008308786030196302,25,0.4027035558694665,1,0.03992391147272725,9,1.8657105255087292,0.17703751268995369
2014-04-29,0.18372471950369648,2,0.014915444320366372,15,0.39301454256530743,1,0.04362464442333261,13,1.9238889321344381,0.1972857470981452
2014-05-13,0.14402591655184022,9,0.013799932755393901,9,0.38226533734635315,1,0.061497295094729454,9,3.0651233790236163,0.07108296002734962
2014-05-28,0.14080992638802872,6,0.008279592553137732,11,0.3820393947057258,1,0.04529696114254597,11,2.9955529959417184,0.12095182109610333
2014-06-11,0.1460717887810999,6,0.006329824654610211,17,0.3705263843965315,1,0.037555831555422026,6,2.9325289663551644,0.11209772474910856
2014-06-25,0.2541194248635378,4,0.00450371718016046,23,0.36544643779578434,1,0.09005602017927378,4,2.4177191491242622,0.037936130687286074
2014-07-10,0.14395740967472467,8,0.011950426876856213,8,0.4052779589737283,1,0.06490389197692989,8,3.217294012676436,0.07640325077115873
2014-07-24,0.2103676803093465,2,0.0016360401164167426,23,0.3958426877095891,1,0.04547905707693786,5,1.9662419977631833,0.14079334139653787
2014-08-07,0.19888579998262892,2,0.01361224762340349,10,0.3764868199463107,1,0.05714189728093366,10,1.9740650732173077,0.14943187787484477
2014-08-21,0.1847381808523016,2,0.00448413796789171,14,0.3977581314597797,1,0.027979772641609668,14,1.9727840215697392,0.176175570782726
2014-09-05,0.18471353321535275,2,0.0009886229651167588,29,0.40391914193484,1,0.01561017989104474,15,1.9790892144476155,0.18854729580499288
2014-09-19,0.2200685975046221,2,0.003716043562731003,12,0.40303175261572177,1,0.03614701511556745,8,1.9815411206176092,0.16180529878429412
2014-10-03,0.25714232769514583,2,0.0018828544989888396,10,0.4183118576418009,1,0.052793638465054415,9,1.9379623697706063,0.13636310522277334
2014-10-17,0.2422797501949603,2,0.0033267091305533847,21,0.40552159480854794,1,0.029159594817933926,9,1.9738608541776888,0.13872973499708888
2014-10-31,0.23699132584623903,2,0.01944540258710245,7,0.41090991094693124,1,0.04825628888018335,7,1.9627472195408826,0.1496102348841015
2014-11-14,0.23871825607965794,2,0.003155158673351588,20,0.3922522575973017,1,0.05483647059829433,7,1.9624890737005363,0.1298211121625488
2014-12-01,0.24931935986274176,3,0.0016641782901921365,27,0.3765774150632505,1,0.037762967768635775,8,2.245247257478568,0.07010684655640134
2014-12-15,0.1789242713964506,2,0.0024143968994394804,11,0.39893876101584047,1,0.053972989983708836,6,1.9382461877817083,0.1860878074654401
2014-12-30,0.2253073086456311,3,0.003608743481257698,18,0.3843219855755945,1,0.025568439689717365,13,2.059667511041159,0.10662403794463932
2015-01-14,0.1171112441878644,2,0.0002410068955505662,28,0.39928518521075707,1,0.029277501369853326,8,1.9144956664502388,0.252057393750395
2015-01-29,0.1367963171502499,2,0.0012369017875979993,21,0.42584315063022155,1,0.025655078706588647,11,1.9614200054625905,0.24099574355087597
2015-02-12,0.13501558432532898,8,0.008451363024742364,12,0.43095497163324425,1,0.04195897262402051,8,3.019037910352025,0.08754001500352482
2015-02-27,0.10423903746814772,10,0.008853198101600152,10,0.40764550365081165,1,0.04585175650332829,10,3.2645236596035687,0.0779403984549796
2015-03-13,0.1396226536744324,5,0.009719334680069747,17,0.40969914186074674,1,0.03161798879580591,8,2.6357759758606747,0.1497286273231467
2015-03-27,0.13603353579887753,3,0.005563107553309687,17,0.40196006822715846,1,0.025481426180036876,7,2.1863037037757724,0.2369915726549731
2015-04-13,0.16335384305047,5,0.009215970581504807,7,0.3978424789422066,1,0.0880808439709419,2,2.6451262351206286,0.1281503358565754
2015-04-27,0.14651288553977496,4,0.005312467742447452,19,0.38267932380029734,1,0.06093877434442799,4,2.51055396233552,0.17878160185222067
2015-05-11,0.18706169709807413,2,0.0024347794806084955,12,0.40334545644525455,1,0.034064869407890774,12,1.8499116972686578,0.18707681027428963
2015-05-26,0.11548054791414042,8,0.004609240131741077,21,0.4069711410172847,1,0.01865750300392416,8,3.059346789649684,0.10772982267784359
2015-06-09,0.18353015949987586,4,0.0046767388376761365,16,0.39730316784774733,1,0.04043244955859329,4,2.4226760132378025,0.13800988908442488
2015-06-23,0.1505981320042209,6,0.0033419006844028487,18,0.39609333981899253,1,0.03049826781882739,6,2.8233646829220036,0.11933331324954033
2015-07-08,0.2355055390186183,1,0.008569213338952386,8,0.41826910002745343,1,0.0487917867627691,3,1.3209313756621541,0.18276356100883515
2015-07-22,0.2624482040540139,1,0.015014956409800606,10,0.4209946660842342,1,0.04683906036488947,9,1.3430277851980041,0.15854646203022027
2015-08-05,0.3213300837114741,2,0.00359221435724022,26,0.41852051921171696,1,0.16027243044861697,2,1.683006496333874,0.05626774767542908
2015-08-19,0.26152984901639176,1,0.003233339982652461,10,0.3700094586087103,1,0.029120113775150613,10,1.3640278518493163,0.10847960959231856
