date,ei_micro,ei_micro_density,macro_ei_max,macro_ei_max_density,cefi,cefi_raw,q_star,optimizer_budget
2014-05-01,4.435030591980504,0.1478343530660168,2.865306551484384,1.432653275742192,1.284818922676175,5.506546803970656,2,12/100
2014-05-05,4.430268863547611,0.14767562878492038,5.169011392290833,1.2922528480727082,1.1445772192877879,5.467191585468588,4,12/100
2014-05-07,4.44835398879595,0.14827846629319832,2.624317938335397,1.3121589691676985,1.1638805028745,5.437308701410635,2,12/100
2014-05-09,4.398714027483293,0.14662380091610977,2.8619377840229228,1.4309688920114614,1.2843450910953516,5.414477683143727,2,12/100
2014-05-13,4.391849721045365,0.14639499070151218,2.9215799860340566,1.4607899930170283,1.314395002315516,5.374030697408226,2,12/100
2014-05-15,4.332456993823244,0.14441523312744145,5.05893856704443,1.2647346417611074,1.1203194086336659,5.36425644734119,4,12/100
2014-05-19,4.303863632533491,0.1434621210844497,2.5621619863198672,1.2810809931599336,1.1376188720754838,5.332541165999104,2,12/100
2014-05-21,4.267910508387887,0.14226368361292957,4.981227928798397,1.2453069821995992,1.1030432985866696,5.3196787367523015,4,12/100
2014-05-23,4.269931789306008,0.1423310596435336,4.996702056014466,1.2491755140036165,1.1068444543600828,5.346700612143361,4,12/100
2014-05-28,4.282029070311111,0.1427343023437037,2.532325249749309,1.2661626248746545,1.1234283225309507,5.281371190782277,2,12/100
2014-05-30,4.201375484882017,0.14004584949606722,4.823669915485616,1.205917478871404,1.0658716293753367,5.311314141908743,4,12/100
2014-06-03,4.1597220144329965,0.1386574004810999,4.863128174858161,1.2157820437145404,1.0771246432334405,5.259940159887894,4,12/100
2014-06-05,4.147613041020549,0.13825376803401832,2.590454023065891,1.2952270115329454,1.156973243498927,5.235503595266278,2,12/100
2014-06-09,4.160975688856189,0.1386991896285396,2.530825828262437,1.2654129141312185,1.1267137245026788,5.318559541017933,2,12/100
2014-06-11,4.145491407260201,0.1381830469086734,2.5970456656033614,1.2985228328016807,1.1603397858930073,5.340176788810578,2,12/100
2014-06-13,4.1515591774243985,0.1383853059141466,2.7686704215117746,1.3843352107558873,1.2459499048417406,5.288506009021302,2,12/100
2014-06-17,4.166700846581402,0.13889002821938007,2.541144623651236,1.270572311825618,1.131682283606238,5.252914734674081,2,12/100
2014-06-19,4.138805538284597,0.13796018460948656,2.6306231708425756,1.3153115854212878,1.1773514008118013,5.234461811175521,2,12/100
2014-06-23,4.093337169009352,0.13644457230031173,2.4201901149039293,1.2100950574519647,1.0736504851516528,5.164583613311208,2,12/100
2014-06-25,4.092386144116042,0.13641287147053474,2.6739682274163856,1.3369841137081928,1.200571242237658,5.2326376624748745,2,12/100
